avg_count_5s,avg_count_10s,avg_count_30s,tot_dist,avg_vel,paste_count,IP_country_code,risk
4.83,7.95,13.78,6762.04,2.12,0,CL,medium
6.92,7.5,10.54,8299.53,1.89,0,CL,medium
6.26,7.39,29.2,5373.66,1.6,1,US,medium
7.89,8.69,12.02,5372.49,1.05,0,BR,medium
7.44,8.87,18.34,0,0,3,BR,medium
5.19,6.86,0,6759.36,2.1,0,TR,medium
5.73,9.59,0,8020.65,1.64,3,IN,medium
4.45,9.02,14.15,4683.15,1.31,0,CL,medium
4.29,9.69,12.23,0,0,0,PK,medium
4.77,7.59,10.13,6397.57,2.81,0,UK,medium
4.22,9.48,17.99,5756.27,1.48,0,US,medium
5.68,7.37,22.28,5791.12,1.89,0,IN,medium
4.33,8.07,24.53,7237.71,1.65,0,TR,medium
7.52,7.31,17.77,5921.16,2.07,0,RU,medium
7.13,6.7,17.66,4692.66,1.18,0,UK,medium
4.39,8.93,12.73,5525.07,2.72,3,TR,medium
7.8,0,0,6497.68,1.92,0,US,medium
5.29,8.97,29.88,7463,1.98,3,US,medium
5.53,7.44,23.13,8047.05,1.54,0,IN,medium
7.63,7.99,19.44,5024.64,1.34,0,PK,medium
7.48,6.3,22.19,5275.61,2.32,0,UK,medium
5.51,9.64,17.94,5281.79,1.86,1,TR,medium
4.48,8.75,25.16,0,0,1,CL,medium
5.62,9.84,23.15,7975.91,2.32,0,PK,medium
8,6.01,27.42,0,0,0,IN,medium
6.82,7.59,22.33,7120.29,2.55,0,CL,medium
6.02,6.08,10.27,0,0,1,IN,medium
5.67,9.33,15.5,7714.08,2.61,0,IN,medium
4.04,8.71,14.69,0,0,0,PK,medium
5.29,6.17,19.81,8290.98,2.89,0,US,medium
6.68,8.67,18.53,4900.72,2.91,3,US,medium
4.35,8.79,23.56,7712,2.6,2,TR,medium
6.79,6.55,29.64,8319.62,2.17,0,RU,medium
4.68,8.33,15.45,5497.58,2.95,0,BR,medium
4.88,7.89,18.04,0,0,3,UK,medium
5.45,8.81,15.37,0,0,3,IN,medium
7.73,7.83,12.45,6727.91,1.2,0,BR,medium
7.62,9.9,25.69,6040.79,1.63,0,IN,medium
4.37,7.73,29.7,8097.51,1.79,0,BR,medium
4.02,6.04,18.58,4692.6,1.22,3,US,medium
7.73,9.7,12.86,0,0,0,RU,medium
6.11,8.73,17.13,7290.97,1.85,0,PK,medium
5.17,0,0,7422.47,1.38,0,US,medium
6.56,8.92,21,0,0,1,IN,medium
7.19,7.33,13.94,0,0,3,PK,medium
4.71,6.89,29.96,5153.09,2.99,0,IN,medium
6.23,9.54,15.09,6277.61,1.11,0,RU,medium
7.46,7.01,19.53,5759.71,2.21,2,IN,medium
6.79,8.62,11.41,7989.17,2.44,1,BR,medium
4.25,8.84,19.53,0,0,0,UK,medium
5.73,8.44,12.73,6754.1,1.25,3,CL,medium
5.69,7.32,18.67,8497.42,1.2,0,BR,medium
5.34,6.93,10.99,6184,2.52,0,CL,medium
7.18,7.98,22.06,8057.23,1.11,1,IN,medium
4.73,9.94,15.21,5381.13,2.37,0,UK,medium
7.08,8.83,0,6557.26,1.5,1,PK,medium
5.74,6.42,15.81,5318.34,2.45,0,US,medium
5.71,8.09,15.04,6977.98,2.07,0,RU,medium
6.83,7.48,29.82,6598.03,2.42,0,UK,medium
4.52,7.21,26.39,0,0,0,TR,medium
6.54,7.26,21.02,4657.88,1.07,3,IN,medium
7.63,8.32,13.2,6865.88,1.45,0,TR,medium
4.62,9.46,15.84,8463.88,2.56,0,UK,medium
4.87,8.31,18.43,8053.48,2.64,0,TR,medium
6.9,7.72,23.03,0,0,0,IN,medium
5.97,8.14,29.3,6354.18,2.49,0,IN,medium
4.82,9.2,25.91,5781.57,2.92,3,CL,medium
4.71,9.47,20.19,0,0,0,BR,medium
4.48,6.87,0,5822.85,1.59,2,US,medium
7.96,7.8,22.35,6029.88,2.1,0,BR,medium
5.52,9.01,12.83,6374.29,2.9,1,US,medium
4.22,6.52,10.39,7117.48,1.65,2,BR,medium
6.45,0,0,8128.6,1.17,0,TR,medium
7.76,9.89,19.59,7970.79,2.39,2,UK,medium
7.7,8.28,0,8188,2.53,2,IN,medium
7.7,9.65,0,8120.88,2.34,0,US,medium
6.51,6.55,21.02,0,0,0,IN,medium
4.19,7.6,17.03,4984.13,2.63,0,BR,medium
7.69,6.29,16.6,8356.31,2.19,2,US,medium
7.99,8.85,16.77,7667.84,2.83,0,PK,medium
4.18,6.43,26.56,8262.57,1.31,0,BR,medium
4.59,8.96,13.08,5319.93,2.47,2,CL,medium
7.83,9.74,11.77,6266.53,1.98,0,IN,medium
4.11,6.22,29.18,6706.75,1.2,1,US,medium
6.6,8.36,28.34,6450.32,1.37,0,TR,medium
5.79,9.06,28.69,6942.75,2.57,1,PK,medium
6.79,8.64,18.26,0,0,0,TR,medium
4.83,8.82,15.84,7782.64,2.87,3,RU,medium
7.53,8.83,13.88,5900.16,2.75,1,PK,medium
7.22,7.12,23.9,5845.07,1.7,2,PK,medium
5.95,9.6,27.28,4764.09,2.9,0,UK,medium
5.08,8.54,18.43,5465.6,2.62,0,CL,medium
7.38,6.55,10.75,7780.96,1.42,0,PK,medium
7.88,7.41,0,4649.22,2.23,0,BR,medium
5.31,9.53,17.9,6795.16,1.11,0,RU,medium
7.67,6.36,25.96,8303.68,2.17,0,UK,medium
6.43,9.95,15.36,5023.46,2.6,0,US,medium
5.02,7.52,20,6095.73,2.8,0,US,medium
7.39,9.38,24.79,5097.91,1.86,0,US,medium
7.58,6.6,27.98,6099.88,1.84,0,US,medium
5.56,8.43,23.67,6582.77,2.17,3,US,medium
4.08,6.7,23.03,5085.6,1.78,0,BR,medium
4.41,9.95,19.59,7960.52,2.63,0,UK,medium
7.69,7.29,26.22,8110.96,2.49,0,TR,medium
5.73,9.47,12.17,4892.46,1.92,0,UK,medium
5.98,7.07,24.04,5383.85,1.39,0,BR,medium
5.58,9.82,27.24,6609.71,2.81,0,RU,medium
4.18,9.59,14.78,8475.86,1.81,0,CL,medium
6.69,9.04,26.7,7245.41,1.38,0,CL,medium
6,9.77,13.79,5305.37,2.9,0,IN,medium
5.28,6.44,14.67,5973.41,1.05,0,RU,medium
7.76,6.35,16.71,5019.39,2.28,3,UK,medium
6.25,0,0,6119.06,2.78,0,RU,medium
7.76,9.57,12.96,8328.53,1.93,3,TR,medium
4.64,8.85,28.06,6385.98,1.35,0,PK,medium
4.16,8.06,21.77,6889.55,1.87,1,PK,medium
5.56,7.11,20.21,6714.57,1.96,1,TR,medium
6.04,8.46,13.08,0,0,0,IN,medium
4.97,7.95,0,0,0,0,US,medium
7.51,8.3,24.62,0,0,2,PK,medium
4.26,9.62,11.51,7584.24,1.48,0,BR,medium
6.77,9.09,19.87,7254.39,2.24,0,UK,medium
5.03,7.5,13.73,5804.38,2.39,3,CL,medium
5.75,7.72,0,8233.99,2.87,0,RU,medium
6.25,9.68,14.85,7084.38,2.42,1,CL,medium
5.97,6.29,0,7580.7,1.3,0,US,medium
4.38,6.5,24.44,7255.13,2.66,0,TR,medium
4.26,9.81,10.23,8327.59,1.49,3,IN,medium
5.22,7.26,12.97,7142.58,1.74,0,US,medium
5.63,8.85,25.51,7362.53,1.26,3,TR,medium
5.47,9.59,23.03,4772.56,2.26,0,TR,medium
7.67,6.25,20.14,0,0,3,PK,medium
7.74,7.09,17.19,7863.29,1.94,0,UK,medium
5.76,8.77,22.47,8080.1,2.05,1,TR,medium
6.48,7.41,21.48,0,0,0,BR,medium
4.53,0,0,6179.92,2.77,0,TR,medium
7.31,6.03,14.25,8356.69,1.4,0,TR,medium
6.67,6.08,10.73,0,0,2,TR,medium
6.26,0,0,7200.17,1.71,2,RU,medium
5.39,6.27,24.91,0,0,0,RU,medium
4.79,9.88,22,7888.27,2.28,2,TR,medium
4.37,9.85,17.31,7226.92,2.24,0,IN,medium
7.74,9.4,15.61,6110.07,2.05,3,PK,medium
5.18,7.15,0,8316.86,2.19,1,RU,medium
6,7.33,27.48,6609.7,1.48,0,TR,medium
6.49,8.28,25.74,8008.41,2.76,0,PK,medium
4.46,8.57,11.19,5148.41,2.39,0,UK,medium
7.85,7.19,25.37,0,0,0,BR,medium
6.06,8.75,28.09,0,0,0,BR,medium
7.43,6.96,14.05,6658.55,2.75,2,BR,medium
7.79,8.39,22.86,5076.76,2.86,0,US,medium
4.2,7.9,15.05,6457.34,1.77,0,RU,medium
7.08,9.22,11.81,7169.34,2.6,0,BR,medium
6.75,8.55,17.78,4901.66,1.23,0,PK,medium
7.3,7.82,20.84,5938.9,1.35,0,RU,medium
6.18,9.67,25.92,5075.32,1.11,3,RU,medium
5.62,8.34,12.52,0,0,3,IN,medium
4.96,7.45,26.34,7273.46,2.35,0,CL,medium
7.35,6.45,16.97,4998.1,2.47,0,RU,medium
7.98,8.48,21.93,4723.82,2.24,0,TR,medium
4.69,9.75,27.09,4860.54,1.81,0,TR,medium
4.54,9.72,14.11,7754.12,2.56,2,PK,medium
4.96,9.88,18.42,7343.23,2.2,0,TR,medium
6.08,7.76,24.14,5188.22,1.22,0,RU,medium
4.22,8.5,13.11,8456.53,2.16,0,IN,medium
7.45,9.91,14.04,6643.06,1.65,0,PK,medium
5.82,7.86,28.99,5809.47,1.2,2,TR,medium
6.83,6.74,0,5094.61,1.46,0,CL,medium
7.06,8.3,13.38,4512.6,1.2,0,CL,medium
5.55,9.56,11.78,0,0,0,CL,medium
4.27,7.98,13.5,0,0,0,CL,medium
5.2,9.46,24.44,5019.27,2.52,2,IN,medium
5.94,8.14,0,4657.27,2.04,0,RU,medium
5.54,0,0,4548.59,1.66,1,CL,medium
5.95,6.15,28.14,5153.77,1.31,0,RU,medium
4.38,6.83,15.9,7970.67,2.98,0,US,medium
7.51,8.62,0,8165.9,2.01,1,RU,medium
4.15,9.97,16.48,4584.19,1.19,0,PK,medium
5.41,9.56,16.19,7319.93,2.68,0,CL,medium
5.42,9.49,20.74,6983.46,1.59,2,CL,medium
7.56,7.78,25.34,0,0,2,BR,medium
5.77,7.79,11.98,5984.54,2.2,0,CL,medium
4.29,8.94,10.4,8151.63,1.51,0,CL,medium
5.9,8.99,19.16,6820.05,1.93,0,US,medium
7.39,8.42,22.61,6361.25,1.48,0,US,medium
5.5,6.44,22.49,8270.38,2.83,0,BR,medium
5.9,7.87,16.99,4534.33,2.29,0,UK,medium
5.55,8.13,26.84,4522.89,1.92,0,US,medium
7.21,9,13.63,5032.58,2.62,0,RU,medium
6.94,9.15,19.74,7253.68,1.96,0,TR,medium
0,0,0,5315,1.12,3,BR,medium
6.25,6.87,13.57,0,0,3,UK,medium
4.8,9.88,17.74,5575.12,2.08,3,RU,medium
7.18,7.77,23.67,5570.04,1.17,0,UK,medium
4.42,8.82,17.09,7962.65,2.65,0,RU,medium
7.13,6.12,17.6,5252.08,1.68,3,PK,medium
5.1,9.66,24.81,6485.6,2.72,1,TR,medium
4.1,7.95,20.64,0,0,0,IN,medium
5.56,8.44,12.76,7230.55,2.12,1,PK,medium
7.3,7.7,17.16,8499.18,2.89,0,UK,medium
7.49,6.94,20.99,8187.9,2.66,0,IN,medium
4.04,7.02,17.15,6296.24,2.92,1,BR,medium
4.97,7.94,19.2,8250.12,1.73,0,RU,medium
5.35,7.18,21.65,5416.55,1.41,0,CL,medium
5.85,9.76,15.32,5605.24,1.37,0,TR,medium
6.69,9.84,27.55,7684.84,2.34,0,IN,medium
5.1,7.65,0,5161.54,1.55,0,UK,medium
6.43,8.97,10.2,5950.39,1.58,0,CL,medium
4.46,9.39,10.31,5493.67,1.74,1,US,medium
5.81,7.09,29.41,5320.05,2.34,0,IN,medium
5.03,8.04,26.68,7105.27,1.3,2,BR,medium
5.52,9.06,19.67,5738.35,2.13,0,RU,medium
7.46,6.97,28.77,7422.17,2.24,2,UK,medium
5.55,6.65,11.98,5783.82,2.71,0,TR,medium
7.17,8.36,18.4,7349.44,1.36,2,US,medium
6.67,7.77,28.31,8410.03,1.14,0,UK,medium
6.05,6.43,15.91,5320.82,1.58,2,US,medium
5.81,8.5,28.28,7957.51,2.38,2,IN,medium
7.7,6.46,0,0,0,0,PK,medium
5.55,6.02,13.76,0,0,0,US,medium
0,0,0,5555.63,1.03,3,CL,medium
6.47,9.34,21.42,0,0,0,RU,medium
6.57,8.46,21.07,6680.54,1.87,0,UK,medium
7.16,9.71,13.59,6683.08,2.71,0,BR,medium
7.5,8.98,22.55,5682.49,2.79,0,RU,medium
5.53,6.06,14.24,7720.89,2.51,0,IN,medium
7.67,0,0,6780.01,2.34,0,IN,medium
4.04,7.43,14.53,8349.22,2.28,0,IN,medium
7.22,8.85,24.61,6226.44,2.81,0,BR,medium
4.03,7.01,28.37,7208.19,1.76,0,PK,medium
7.42,9.04,0,7441.19,1.64,0,CL,medium
5.03,0,0,6688.06,1.56,0,CL,medium
6.04,6.34,22.19,7333.65,1.84,0,TR,medium
6.58,9.81,28.66,8487.29,1.15,0,UK,medium
4.82,8.39,19.02,6843.77,2.73,0,US,medium
6.59,6.71,15.95,5290.81,2.29,3,TR,medium
5.23,7.37,17.16,7694.25,1.9,0,RU,medium
5.79,8.63,13.57,6440.84,1.88,1,TR,medium
6.77,6.36,24.86,7123.17,1.02,3,UK,medium
4.72,9.07,24.11,5813.99,2.56,0,RU,medium
5.55,9.56,20.81,6313.47,1.3,0,PK,medium
5.91,9.67,18.73,4679.71,1.36,3,PK,medium
4.77,7.07,12.27,5519.86,2.69,2,IN,medium
7.63,8.4,0,5176.99,2.3,3,US,medium
5.87,9.97,27.63,6732.09,2.21,0,CL,medium
5.31,8.42,0,8452.11,2.41,0,CL,medium
6.8,7.38,20.85,5922.19,2.77,0,TR,medium
4.56,8.34,0,5402.82,2.09,3,UK,medium
6.02,7.21,24.2,5940.16,1.71,0,UK,medium
6.78,7.88,0,4957.61,2.24,0,PK,medium
5.18,7.85,27.22,7388.66,2.58,0,CL,medium
4.71,6.58,10.81,4618.57,1.12,1,CL,medium
7.59,7.44,23.24,6835.23,2.2,3,UK,medium
7.65,7.17,10.19,0,0,0,IN,medium
4.3,9.4,15.76,5281.98,2.15,2,US,medium
7.82,7.62,16.54,0,0,1,RU,medium
5.42,8.07,26.04,5528.25,2.49,0,UK,medium
7.25,8.19,15.97,7338.87,1.02,0,BR,medium
5.6,9.28,26.87,8413.56,1.96,0,PK,medium
6.47,6.41,19.29,8478.66,1.86,1,BR,medium
4.52,7.82,18.08,6659.22,1.07,1,TR,medium
6.61,6.34,16.26,6925.14,2.24,0,US,medium
4.16,7.76,15.35,8362.89,1.56,1,IN,medium
4.45,7.89,27.46,7246.65,1.22,0,PK,medium
7.37,7.18,28.75,7861.1,1.54,1,PK,medium
4.79,6.68,17.53,5178.59,1.36,0,IN,medium
6.03,7.93,26.64,0,0,0,RU,medium
5.08,9.2,14.42,8398.62,1.55,0,PK,medium
6.55,7.33,21.99,6695.6,1.58,0,CL,medium
5.88,0,0,6028.71,2.63,1,PK,medium
7.42,6.02,19.29,7595.15,1.9,0,RU,medium
7.69,6.94,11.2,8358.11,2.84,0,TR,medium
6.42,6.98,15.9,0,0,0,US,medium
4.32,8.17,22.77,0,0,0,BR,medium
5.55,7.14,11.74,0,0,1,TR,medium
5.93,9.79,10.18,4922.23,2.07,2,PK,medium
4.73,9.09,14.38,0,0,2,UK,medium
7.56,8.41,12.9,4719.11,2.43,0,PK,medium
7.59,7.84,14.56,8323.76,2.6,0,IN,medium
6.88,8.72,18.21,7557.88,1.97,0,UK,medium
5.4,9.9,12.83,6452.32,1.19,1,PK,medium
4.93,6.9,27.84,5203.33,1.35,0,RU,medium
7.54,9.71,0,7010.4,1.77,2,IN,medium
5.46,8.45,22.14,0,0,3,US,medium
6.43,7.98,12.9,6676.12,2.8,0,US,medium
7.46,8.36,29.7,4599.97,2.34,0,TR,medium
7.47,7.6,27.84,6182.43,1.09,0,IN,medium
7.08,8.73,25.96,7048.7,1.05,0,TR,medium
4.21,7.44,18.84,7940.03,1.41,0,BR,medium
6.39,6.03,22.5,5189.69,1.54,0,BR,medium
7.19,7.81,15.16,7808.09,1.25,0,US,medium
7.7,9.63,26.55,5976.42,1.51,0,TR,medium
4.12,6.19,17.38,4529.69,2.32,0,TR,medium
4.95,6.69,15.6,8084.77,2.07,0,UK,medium
4.21,9.27,28.74,0,0,0,US,medium
7.03,6.36,28.8,7354.4,1.33,0,UK,medium
6.32,7.2,10.28,8442.98,1.48,1,UK,medium
7.89,8.41,22.59,7577.63,2.98,2,RU,medium
4.67,8.76,16.52,6900,1.06,0,PK,medium
5.36,9.29,29.46,0,0,1,RU,medium
5.07,7.16,11.5,6003.09,2.1,0,US,medium
5.27,8.73,11.74,6895.86,2.6,0,US,medium
4.51,7.03,15.8,8085.49,1.28,0,TR,medium
4.18,7.5,21.4,8098.43,1.88,2,UK,medium
7.48,7.17,15.73,4672.3,2.1,2,IN,medium
6.62,8.81,13.16,6125.99,1.43,0,UK,medium
4.91,7.55,18.97,0,0,0,TR,medium
7.45,8.1,23.96,8122.75,1.34,3,IN,medium
7.09,8.84,24.99,6053.65,1.74,0,PK,medium
6.19,6.78,11.45,6747.06,1.78,0,BR,medium
5.58,7.63,18.8,4658.95,1.17,0,RU,medium
7.91,8.83,29.6,7848.98,2.31,0,TR,medium
5.53,7.78,14.83,6059.56,1.36,0,BR,medium
7.3,6.19,11.6,8025.21,3,0,TR,medium
4.34,6.9,21.53,5518.91,2.08,2,PK,medium
4.8,8.65,18.53,4823.03,1.43,1,CL,medium
7.9,6.77,24.99,6698.6,1.12,0,UK,medium
6.12,6.33,26.69,0,0,3,BR,medium
5.11,7.74,13.87,0,0,0,PK,medium
6.76,7.78,29.33,6106.71,1.14,0,TR,medium
7.06,7.83,21,7804.16,2.25,0,US,medium
4.55,6.36,11.79,4831.45,2.61,0,US,medium
4.62,6.38,13.6,5399.67,1.41,2,IN,medium
7.81,8.07,26.23,7736.57,1.38,2,CL,medium
5.96,7.85,27.64,5413,2.72,0,US,medium
7.34,7.1,28.69,7520.9,1.7,0,TR,medium
7.66,9.49,19.2,7845.56,1.91,0,US,medium
4.99,9.76,22.36,7231.56,1.92,3,TR,medium
5.28,6.51,21.18,4974.26,2.81,0,RU,medium
7.58,8.85,26.42,4839.55,2.38,0,CL,medium
5.59,6.12,17.44,7023.12,2.6,3,CL,medium
7.67,6.01,21.34,7332.09,1.36,0,IN,medium
4.53,9.49,17.3,8323.09,1.9,0,US,medium
7.44,8.69,12.08,5649.97,1.09,0,IN,medium
5.36,6.25,24.96,8414.53,2.43,0,US,medium
6.07,8.37,12.04,7310.47,1.93,0,RU,medium
4.74,6.28,15.61,7062.79,1.37,1,US,medium
5.24,7.34,16.26,8355.59,2.08,0,PK,medium
6.45,6.31,19.98,4855,2.37,0,RU,medium
7.22,7.78,13.42,5886.26,2.12,0,RU,medium
5.55,9.74,16.99,5777.81,2.06,1,PK,medium
6.25,7.87,28.84,0,0,0,RU,medium
4.36,6.54,15.32,8139.01,2.95,0,US,medium
6.62,9.96,0,7454.84,2.93,0,UK,medium
7.87,6.64,17.44,8107.55,1.07,0,CL,medium
6.73,9.53,18.08,6675.52,1.51,0,BR,medium
5.47,9.61,20.7,4569.32,1.33,0,RU,medium
4.83,9.74,22.85,8053.11,2.72,0,RU,medium
4.69,6.12,20.69,8026.96,2.54,0,PK,medium
6.59,8.33,28.86,6664.78,2.18,2,UK,medium
4.57,0,0,0,0,1,US,medium
7.17,9.04,23.22,4676.53,2.07,0,TR,medium
7.33,7.4,11.8,8171.28,2.4,0,TR,medium
7.36,8.37,0,7608.43,2.21,0,PK,medium
4.94,7.3,11.36,7709.03,1.81,0,TR,medium
6.91,7.38,27.5,6205.01,2.69,2,PK,medium
5.24,8.3,26.59,5576.63,1.48,2,BR,medium
7.99,6.34,21.63,8077.36,1.85,0,BR,medium
6.44,7.76,11.76,7883.9,2.87,2,PK,medium
4.03,9.61,19.96,5392.05,1.56,0,TR,medium
4.81,7.12,13.93,6054.56,1.99,0,CL,medium
7.58,9.6,14.32,7033.61,1.71,0,RU,medium
5.1,6.42,16.96,8054.44,2.64,3,PK,medium
4.61,7.4,24.29,5485.81,1.46,2,UK,medium
4.48,9.12,18.47,7426.24,2.51,0,CL,medium
5.76,9.47,25.82,7674.57,2.88,1,US,medium
4.45,9.26,22.05,6279.72,1.87,0,US,medium
4.69,9.47,25.26,7659.27,1.38,0,TR,medium
4.72,8.87,15.24,7466.61,2.64,0,CL,medium
4.96,9.15,0,4803.5,2.91,0,US,medium
6.92,6.35,29.24,5477.89,2.64,0,IN,medium
4.21,6.93,16.13,8196,2.59,0,CL,medium
7.94,7.12,10.93,8145.98,2.49,0,PK,medium
6,8.94,16.63,6119.94,1.48,0,PK,medium
5.26,7.71,16.84,7035.17,1.72,0,PK,medium
5.3,6.76,26.01,5661.85,2.72,3,UK,medium
7.47,8.22,28.42,7318.44,2.29,0,RU,medium
4.79,7.11,15.49,4923.02,2.02,0,CL,medium
7.62,8.54,22.5,6497.25,1.64,0,TR,medium
6.83,8.56,27.52,0,0,3,PK,medium
6.02,6.02,29.91,8105.16,1.94,2,US,medium
4.2,9.08,12.63,7349.19,2.16,2,BR,medium
7.83,6.25,20.19,7748.13,2.44,2,RU,medium
7.45,8.63,17.14,8064.52,2.56,0,US,medium
6.28,9.74,10.86,7791.35,1.37,2,TR,medium
6.08,9.13,24.23,4660.94,2.24,0,RU,medium
5.44,7.28,0,0,0,0,IN,medium
7.2,9,0,6399.14,1.82,0,RU,medium
5.76,7.06,19.64,6887.71,2.21,0,BR,medium
7.95,9.97,11.25,7029.81,2.21,2,UK,medium
4.51,8.38,17.34,0,0,0,IN,medium
7.95,9.67,23.52,6090.13,1.5,0,RU,medium
4.23,7.56,19.34,6609.17,1.98,0,IN,medium
5.6,6.03,20.65,4960.05,1.74,3,UK,medium
7.57,7.63,20.37,6231.58,2.65,0,TR,medium
5.15,7.65,20.33,7359.36,2.27,0,RU,medium
4.23,7.67,19.6,6472.62,2.69,0,TR,medium
7.83,7.63,11.57,0,0,0,CL,medium
5.25,8.92,28.44,7648.41,1.51,3,PK,medium
4.06,9.5,14.49,5993.26,2.68,1,IN,medium
5.17,7.58,18.74,5294.72,2.44,0,CL,medium
7.95,9.79,0,5431.79,2.87,0,TR,medium
5.48,6.98,0,6610.98,2.02,0,US,medium
7.85,9.09,24.13,5429.46,1.97,2,RU,medium
5.12,6.2,27.45,4705.52,2.46,0,RU,medium
4.7,6.66,21.47,5440.89,1.25,0,PK,medium
4.3,6.32,16.16,0,0,1,UK,medium
6.09,9.57,15.87,0,0,2,IN,medium
4.51,9.22,21.05,0,0,1,BR,medium
6.64,6.98,22.79,7795.48,2.41,1,IN,medium
5.69,8.79,12.61,7870.67,2.84,3,UK,medium
5.51,7.89,29.59,5649.24,2.6,0,PK,medium
7.41,8.01,15.19,5008.66,2.56,0,RU,medium
4.76,9.82,23.32,6330.58,2.16,3,PK,medium
4.91,9.01,21.26,6079.16,1.64,2,IN,medium
7.16,7.19,15.72,6032.5,2.85,3,IN,medium
6.1,0,0,7188.6,2.8,0,UK,medium
4.32,6.52,28.34,7291.36,2.51,1,IN,medium
7.09,9.84,28.45,7427.3,1.46,0,BR,medium
5.45,8.05,0,5217.21,1.66,3,UK,medium
4.73,6.63,24.19,8087.19,2.84,2,IN,medium
6.97,6.57,14.23,5327.37,1.82,0,UK,medium
6.39,7.41,16.73,6487.54,1.13,2,CL,medium
6.23,9.97,18.1,6720.9,2.07,2,PK,medium
4.33,6.08,28.1,0,0,0,TR,medium
4.96,9.79,26.74,0,0,0,US,medium
7.8,8.14,14.13,5971.06,1.8,0,US,medium
5.07,8.98,10.04,4765.11,1.38,0,RU,medium
5.63,7.67,17.84,0,0,0,RU,medium
7.54,6.75,10.76,5972.83,1.87,3,TR,medium
6.02,7.06,15.33,4909.42,2.45,0,UK,medium
5.28,9.93,15.36,5718.28,2.25,1,BR,medium
4.06,7.48,29.07,8071.85,2.46,0,PK,medium
5.89,9.88,21.11,7073.32,2.97,3,BR,medium
7.27,6.51,29.49,6108.66,2.29,0,UK,medium
4.54,8.55,29.03,5857.8,1.14,3,BR,medium
6.83,8.08,10.9,5397.11,2.97,0,US,medium
4.11,7.48,10.2,5834.11,1.5,0,RU,medium
6.8,9.56,24.21,0,0,0,IN,medium
7.1,8.44,28.13,6138,1.65,0,CL,medium
5.63,0,0,5086.57,1.29,3,US,medium
7.34,7.48,25.98,5953.47,1.07,3,CL,medium
6.19,9.94,22.83,8416.01,1.56,0,US,medium
6.21,7.86,21.07,7697.95,2.68,0,RU,medium
7.7,6.91,15.38,6783.68,2,0,IN,medium
5.93,9.92,13.02,7787.36,2.31,0,PK,medium
5.66,6.92,21.55,4512.94,1.2,2,UK,medium
5.73,6.74,14.86,7569.44,2.27,1,UK,medium
6.73,7.14,17.27,7778.98,2.74,3,PK,medium
6.07,8.13,10.18,5097.59,1.16,3,UK,medium
6.29,7.27,27.68,5129.3,2.99,0,TR,medium
6.77,9.61,22.3,0,0,0,RU,medium
7.82,6.56,11.83,4999.38,2.05,1,BR,medium
7.49,8.69,10.82,8178.12,1.29,2,IN,medium
7.42,8.65,26.48,8408.78,2.49,0,PK,medium
7.08,8.83,21.29,6266.39,1.89,2,UK,medium
7.66,8.38,0,7686.47,1.75,0,TR,medium
6.53,6.53,17.91,5371.32,1.94,3,US,medium
6.8,8.84,12.09,7809.25,1.89,0,TR,medium
7.04,6.96,11.58,5659.79,2.2,2,IN,medium
7.8,7.58,29.18,7314.94,2.33,0,BR,medium
4.45,8.97,0,0,0,0,US,medium
4.42,8.63,24.95,6931.1,2.26,0,TR,medium
4.25,8.16,11.99,0,0,0,UK,medium
4.47,8.53,21.34,6609.26,1.45,0,UK,medium
6.77,6.9,23.45,5222.16,1.31,0,BR,medium
5.62,9.78,0,0,0,0,US,medium
7.09,7.91,15.39,6694.58,1.75,0,RU,medium
4.85,8.47,11.91,6532.68,2.31,0,CL,medium
4.06,8.81,27.3,0,0,0,US,medium
7,6.25,15,6938.1,2.75,0,RU,medium
7.54,7.48,0,7219.04,1.04,0,US,medium
5.77,8.51,15.38,7278.34,1.88,0,BR,medium
5.98,9.03,23.61,6827.88,1.64,0,TR,medium
6.21,7.41,10.19,5118.69,1.65,0,PK,medium
6.21,8.89,20.49,8217.64,2.06,0,US,medium
7.34,6.7,27.44,5374.48,2.08,0,IN,medium
4.61,9.45,27.1,5988.64,1.22,1,TR,medium
7.21,6.89,26.51,0,0,0,IN,medium
6.07,9.24,15.62,5433.9,1.8,0,BR,medium
5.07,8.88,21.3,7938.85,2.77,0,US,medium
5.03,6.77,20.94,4809.34,2.03,3,TR,medium
5.06,8.96,29.07,5498.66,1.42,0,RU,medium
4.75,9.53,22.45,5084.72,2.54,0,TR,medium
4.82,7.93,23.68,0,0,0,BR,medium
5.82,6.12,19.5,5226.54,2.17,0,TR,medium
24.47,25.46,16.99,10617.24,7.88,8,AF,high
4.73,4.36,9.84,8086.56,1.51,0,PK,high
24.69,6.96,26.24,5851.63,3.32,8,RU,high
4.27,29.82,32.63,14284.42,4.2,5,TR,high
24.16,17.53,26.22,14666.25,5.72,0,PK,high
20.26,26.23,13.04,0,0,0,AF,high
12.7,7.06,13.66,14448.96,7.67,7,PK,high
17.4,15.73,15.86,11267.61,1.21,10,AF,high
22.57,7.96,30.93,7452.01,1.12,7,RU,high
20.7,28.48,26.66,4147.46,4.8,4,PK,high
9.58,19.58,28.15,7810.83,8.27,1,PK,high
14.83,6.4,14.66,14260.56,3.74,0,RU,high
18.71,6.5,27.27,6169.22,3.77,8,TR,high
4.73,21.48,32.28,12504.92,4.9,0,RU,high
13.82,26.03,0,5315.88,2.07,5,PK,high
19.75,16.42,35.56,5324.49,6.64,0,PK,high
